name,reviews.rating,reviews
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Awesome value and we actually get longer use out of Amazons compared to other brands. I really cant say enough good things about our experiences with Amazon.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"They worked great and last ad long as or longer than the name brands e.g. (Duracell, Energizer)"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These are great! They work just as long as the other brands. I really think they last longer but I have no proof! One thing I love is the price and how Amazon does not change the price all the time. They have sales sometimes but when I run out I can always come back and get the at least the same price if not lower and that means alot to me! I really do not like battery price shopping all the time and this makes it so easy! I hope that helps! ray333ray2001yahoo.com
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great batteries at a fraction of the price at local stores. Two batteries last 1 week in a mybaby HoMedics SoundSpa On-The-Go, playing 12 hours each night."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries at a good price and I keep buying more.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries at a good price. All Amazon Basics items I've purchased seem to be good quality. I'm sold on the brand.Update: 2-16-2016I've been buying the Amazon Basics batteries for quite a while and have found them as good as or better than any other brand. For now I will keep buying them in all sizes as needed rather than name brand batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries at a great price! Last just as long as the expensive ones. Will buy these from now on.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great battery for general uses around the home. I use these for motion sensing lights around the home. I have to change them often and I bought a large box to not worry about it for a while. I also like they come in a box that's easy to open. I keep them in the same box they come in and just label the outside of the box when storing.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,I had no idea Amazon had their own line of items. These batteries are still going strong and were a great price. It seems like our household blows through batteries like there's no tomorrow so finding something that lasts is very important and Amazon has created a cost-effective way of achieving this.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,We have had great luck with Amazon brand batteries and feel no need to pay big box brand name prices. We also loved being able to have them shipped to us.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"These work great and last just as long as the more expensive name brand ones you buy in the store. I also really like how they come in a neatly packed box for easy storage. I use these for many different things around the house, and never had any problems."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries at a great price. Not much more can be said!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great batteries at a reasonable price. These seem to last as long if not longer than your other name brands. I use these in toys, remote controls and other devices around the house, and haven't had any issues at all."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,The price of these batteries are unbeatable for the amount you get. They perform very well and last a while. Will be buying all my batteries from Amazon going forward
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,An excellent way to get batteries at a good price without having to tote them home.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These batteries are just as good as other brands I have purchased and cheaper which makes them much better in my opinion.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,These work like any other battery at half the price! They are long lasting and easy to use.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Awesome batteries for an awesome price. I will never buy any other brand of battery's from now on they work great and last very long . I use the batteries for my kindle firestick remote so not sure how long they last in other things but they lasted almost a year in my remote before running out of battery
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,I use a lot of batteries for the holidays and these were a good price so I thought I would give them a try. These are great and last as long as other batteries. I still have some left for the next holiday.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Arrived on time, no damage. Great batteries for the price."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries for the price. I like having a large amount of batteries on hand for all of our electronic devices and the fact that we have kids and their toys constantly need new batteries. We used these for the first time this year and I have to say they worked great in everything we used them for. During the holiday's we had multiple light strands that were battery operated. The Amazon batteries lasted just as long as the name brand batteries at a fraction of the cost. The r/c cars seem to last as long as well. I will buy these again.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,4,"Great batteries for the price. I've bought other generic off brand batteries before, even some from well know companies like Sony and Kodak (yes, they make AA's), and these do better than those."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Simple and extremely low priced than its competitors and does the job!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries great price
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Terrific deal. The batteries last just as long as normal brand batteries and are at an insanely low price! Would recommend to anyone.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Why pay a penny more. They are exactly the same as Duracel or Energizer.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Great value! When you have kids going through tons of electronic devices and toys, these are the best."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,This are so much better then the Copper top and the Bunny Batteries. I use to buy mine off the bid board site. I started seeing new copper top leaking with a exp date of 2020. I ordered this and I'm hooked. This is my new supplier of Batteries.
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"These are great batteries for the price. I purchased these batteries for my son, who loves listening to books on the Play-Away pods from the library. They seem to last the same amount of time as any name brand battery. I will be buying these again the future."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"I love these batteries. They are another excellent addition to Amazon's much appreciated line of Basics. I highly recommend them - I have used just about all of the available sizes I think by now, and I've yet to hit a dud. Much cheaper than the popular copper-top which used to be my go-to battery.GET THEM! :-)"
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,Great batteries that work great. Much better than going to the store and spending double on some name brand batteries! Definitely Buy!!!
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,"Using batteries for my Xbox controller and they last as long, if not longer than most other brands I've used in the past and at a much better price than most name brands."
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,So excited to get these batteries. Amazon definitely worked some magic. Item shipped in less than 24 hours and arrived before they were supposed to. Packaging was great! I loved the box that can close up and they were separately packages in packs of 4. So amazed at the product I reviewed. Will definitely recommend. Thanks so much Amazon!!
