name,reviews.rating,reviews,sentiment
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent battery great price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent battery price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent buy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent item describe satisfied work expect,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent price seem last long brand I ve use,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent price battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent price good longlasting battery complaint,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent product,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent product price use remote headphone far,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent product price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent product powerful battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent product,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent purchase,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent value battery last long brand thank amazon,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent value,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent exactly describe,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent battery last expect reorder need,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent can not beat price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,excellent get to love amazon basic,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,extremely happy purchase item accurately describe arrive time,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,extremely happy purchase,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fair price ez open package thank amazon seem last pay,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fantastic price great quality battery last long time,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fast delivery reasonable price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fast shipping really good quality battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fast cheap easy other,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fine,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fine,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fine battery wonderful price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,fine,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,price can not go wrong feel last long name brand,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,full energy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,get do look shiny process,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,glad get good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good amazonbasic product cheap easy use,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good amount battery price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good name brand,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good basic battery fair price fast shipping,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery fast shipping,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery reasonable,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery decent price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery last long cheap one,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery far,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery last,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery amazon name,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery buy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery well price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery long last duracell battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery advertise power,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery even well price never buy battery anywhere else,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good delivery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery great price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery great name brand cheap price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery perform well,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery work well,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery good major label last long,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery problem find,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good battery save lot trip store,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good batteriess,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good buy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good buy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good buy battery portable lantern,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good buy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good buy,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good cell generic brand,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good cheap battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good deal,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good deal,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good deal arrive time,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good deal aaa alkaline battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good deal aas,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good deal,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good enough battery,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good price,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good item,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good item,positive
AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,5,good life battery,positive
